case,plane,s_m,z_m,Eabs_Vpm,ne_m3,rho_Cpm3
misaligned,yz,1.265625e-05,5.257812500000003e-05,3564989.4382354785,132023738802.8502,-1.0990640252868443e-08
misaligned,yz,1.265625e-05,5.335937500000003e-05,3635196.604370962,234003132401.70132,-1.877674029686282e-08
misaligned,yz,1.265625e-05,5.414062500000003e-05,3710861.1497170813,391168840880.72375,-3.0461629985013955e-08
misaligned,yz,1.265625e-05,5.492187500000003e-05,3792342.7546939007,616730192131.3914,-4.7000410017037924e-08
misaligned,yz,1.265625e-05,5.5703125000000034e-05,3880016.02498944,917160323717.737,-6.906250349114111e-08
misaligned,yz,1.265625e-05,5.648437500000003e-05,3974265.8611340984,1286660947861.7412,-9.673068469099078e-08
misaligned,yz,1.265625e-05,5.726562500000003e-05,4075480.6879575104,1703026904546.7007,-1.2919250793378855e-07
misaligned,yz,1.265625e-05,5.8046875000000034e-05,4184042.9154990846,2127175280255.8672,-1.6450789303290955e-07
misaligned,yz,1.265625e-05,5.8828125000000036e-05,4300315.872113638,2507694464022.0566,-1.9954287484000995e-07
misaligned,yz,1.265625e-05,5.960937500000003e-05,4424626.316063713,2789779994943.3833,-2.3012181585290492e-07
misaligned,yz,1.265625e-05,6.0390625000000026e-05,4557241.510174165,2928576010250.1177,-2.518418191114974e-07
misaligned,yz,1.265625e-05,6.117187500000003e-05,4698339.763281053,2896972215248.5146,-2.6040812269796225e-07
misaligned,yz,1.265625e-05,6.195312500000002e-05,4847973.34795331,2726219520518.0596,-2.582139910163451e-07
misaligned,yz,1.265625e-05,6.273437500000003e-05,5006022.864264915,2406617039883.5234,-2.392220797231776e-07
misaligned,yz,1.265625e-05,6.351562500000003e-05,5172142.536027856,2000689464011.245,-2.083444580243371e-07
misaligned,yz,1.265625e-05,6.429687500000004e-05,5345696.735379726,1568384551727.3003,-1.708056318011871e-07
misaligned,yz,1.265625e-05,6.507812500000003e-05,5525689.39972408,1159655319571.8716,-1.31775297928833e-07
misaligned,yz,1.265625e-05,6.585937500000003e-05,5710690.137374893,808571308136.731,-9.559856270877065e-08
misaligned,yz,1.265625e-05,6.664062500000002e-05,5898763.885891474,531417469630.2012,-6.516300253792286e-08
misaligned,yz,1.265625e-05,6.742187500000003e-05,6087415.068878653,329039683205.8192,-4.170265112214444e-08
misaligned,yz,1.265625e-05,6.820312500000003e-05,6273562.098486032,191815198031.1612,-2.504094323065636e-08
misaligned,yz,1.265625e-05,6.898437500000002e-05,6453563.052884503,105200725060.43695,-1.4098696042362176e-08
misaligned,yz,1.265625e-05,6.976562500000003e-05,6623316.749047658,54237690732.79219,-7.438322057875472e-09
misaligned,yz,1.265625e-05,7.054687500000003e-05,6778462.238142752,26265104670.65136,-3.6753662820486917e-09
misaligned,yz,1.265625e-05,7.132812500000002e-05,6914689.6423635,11938443568.6324,-1.700140260908821e-09
misaligned,yz,1.265625e-05,7.210937500000003e-05,7028151.71818225,5090982626.768747,-7.361477059528557e-10
misaligned,yz,1.265625e-05,7.289062500000003e-05,7115927.319799893,2036561306.1081626,-2.9842788333773254e-10
misaligned,yz,1.265625e-05,7.367187500000003e-05,7176442.9942086,764568987.5229914,-1.1334989442145588e-10
misaligned,yz,1.265625e-05,7.445312500000003e-05,7209729.399617471,269656257.5088707,-4.039026403536604e-11
misaligned,yz,1.265625e-05,7.523437500000002e-05,7217406.252396677,89495943.80373177,-1.3527719930050634e-11
misaligned,yz,1.265625e-05,7.601562500000003e-05,7202370.778770301,28011575.42486977,-4.2685278093771296e-12
misaligned,yz,1.265625e-05,7.679687500000003e-05,7168286.1531151505,8288280.68041298,-1.2721476370500895e-12
misaligned,yz,1.265625e-05,7.757812500000002e-05,7119046.133038828,2323880.7887570774,-3.5897482554859457e-13
misaligned,yz,1.265625e-05,7.835937500000003e-05,7058355.846142555,618707.6551661479,-9.611124276009747e-14
misaligned,yz,1.265625e-05,7.914062500000003e-05,6989478.6684679855,156692.7634723201,-2.4459324771374212e-14
misaligned,yz,1.265625e-05,7.992187500000004e-05,6915130.877109964,37841.09358366438,-5.931171902514261e-15
misaligned,yz,1.265625e-05,8.070312500000003e-05,6837478.450889606,8802.303273910062,-1.3845268198002654e-15
misaligned,yz,1.265625e-05,8.148437500000003e-05,6758190.973659747,1979.1720629969573,-3.122414201617978e-16
misaligned,yz,1.265625e-05,8.226562500000004e-05,6678519.374110714,429.19382669214167,-6.787911590734492e-17
misaligned,yz,1.265625e-05,8.304687500000003e-05,6599377.050560834,89.58687886650958,-1.4197032172436818e-17
misaligned,yz,1.265625e-05,8.382812500000003e-05,6521413.800570119,17.97098681795378,-2.8524704202718673e-18
misaligned,yz,1.265625e-05,8.460937500000004e-05,6445078.335928647,3.4605820303157317,-5.499878804483721e-19
misaligned,yz,1.265625e-05,8.539062500000003e-05,6370668.738361954,0.6392582092592768,-1.0170079213224887e-19
misaligned,yz,1.265625e-05,8.617187500000004e-05,6298371.941050289,0.11324288526014577,-1.8030926672961136e-20
misaligned,yz,1.265625e-05,8.695312500000003e-05,6228293.968600731,0.0192367646131758,-3.0650235227319865e-21
misaligned,yz,1.265625e-05,8.773437500000003e-05,6160482.747413631,0.0031340565979611494,-4.996367668891867e-22
misaligned,yz,1.265625e-05,8.851562500000004e-05,6094945.118580235,0.0004898512189267254,-7.813043044226528e-23
misaligned,yz,1.265625e-05,8.929687500000003e-05,6031659.416117571,7.348097805759139e-05,-1.1724935925479424e-23
misaligned,yz,1.265625e-05,9.007812500000003e-05,5970584.698831514,1.0583701689049669e-05,-1.6893893134130973e-24
misaligned,yz,1.265625e-05,9.085937500000004e-05,5911667.480700813,1.4644313155918769e-06,-2.3382943746208523e-25
misaligned,yz,1.265625e-05,9.164062500000003e-05,5854846.603662685,1.9475925191205515e-07,-3.110648235802363e-26
misaligned,yz,1.265625e-05,9.242187500000004e-05,5800056.73742681,2.490931796952068e-08,-3.979460949488387e-27
misaligned,yz,1.265625e-05,9.320312500000004e-05,5747230.868026788,3.0655082684039344e-09,-4.898502222540147e-28
misaligned,yz,1.265625e-05,9.398437500000003e-05,5696302.043523932,3.63216455125363e-10,-5.805170253596854e-29
misaligned,yz,1.265625e-05,9.476562500000004e-05,5647204.575236935,4.145704594544064e-11,-6.627166327483683e-30
misaligned,yz,1.265625e-05,9.554687500000004e-05,5599874.840640962,4.560885176599946e-12,-7.292074833409588e-31
misaligned,yz,1.265625e-05,9.632812500000003e-05,5554251.79527585,4.839103006826686e-13,-7.73806853479127e-32
misaligned,yz,1.265625e-05,9.710937500000004e-05,5510277.272205576,4.9544064051274933e-14,-7.923536121045606e-33
misaligned,yz,1.265625e-05,9.789062500000004e-05,5467896.1261751335,4.897507493789425e-15,-7.833517849214637e-34
misaligned,yz,1.265625e-05,9.867187500000005e-05,5427056.263643149,4.676922721213787e-16,-7.4815471254174e-35
misaligned,yz,1.265625e-05,9.945312500000004e-05,5387708.587854402,4.317079724146076e-17,-6.906634202789213e-36
misaligned,yz,1.265625e-05,0.00010023437500000004,5349806.878945121,3.853945797742211e-18,-6.16628023156676e-37
misaligned,yz,1.265625e-05,0.00010101562500000004,5313307.621907011,3.329245226218431e-19,-5.327226984901196e-38
misaligned,yz,1.265625e-05,0.00010179687500000004,5278169.789424579,2.7844894860011915e-20,-4.455901636742079e-39
misaligned,yz,1.265625e-05,0.00010257812500000004,5244354.581627616,2.2559352657991435e-21,-3.6103423169544158e-40
misaligned,yz,1.265625e-05,0.00010335937500000004,5211825.120242406,1.7713319604839786e-22,-2.8349855226356893e-41
misaligned,yz,1.265625e-05,0.00010414062500000004,5180546.090085728,1.348601278059094e-23,-2.1585457211499243e-42
misaligned,yz,1.265625e-05,0.00010492187500000005,5150483.315959061,9.960917684444792e-25,-1.594416254138434e-43
misaligned,yz,1.265625e-05,0.00010570312500000004,5121603.25736152,7.141160653235059e-26,-1.143125462065332e-44
misaligned,yz,1.265625e-05,0.00010648437500000004,5093872.396596747,4.971785518223027e-27,-7.958999338082761e-46
misaligned,yz,1.265625e-05,0.00010726562500000005,5067256.487261744,3.3631742878019323e-28,-5.384121314269198e-47
misaligned,yz,1.265625e-05,0.00010804687500000004,5041719.619087761,2.2115434231278843e-29,-3.540616306394718e-48
misaligned,yz,1.265625e-05,0.00010882812500000004,5017223.0408215,1.4143640404921632e-30,-2.2644420190826407e-49
misaligned,yz,1.265625e-05,0.00010960937500000005,4993723.664212022,8.801399646356879e-32,-1.4091821482626448e-50
misaligned,yz,1.265625e-05,0.00011039062500000004,4971172.147905638,5.33171934291623e-33,-8.536836596955055e-52
misaligned,yz,1.265625e-05,0.00011117187500000005,4949510.428579028,3.1456361778413756e-34,-5.0367625081775125e-53
misaligned,yz,1.265625e-05,0.00011195312500000005,4928668.526223699,1.8083119034952713e-35,-2.895534292939894e-54
misaligned,yz,1.265625e-05,0.00011273437500000004,4908560.399432935,1.01329360767421e-36,-1.6225655991582751e-55
misaligned,yz,1.265625e-05,0.00011351562500000005,4889078.563713083,5.536383734700689e-38,-8.865516731897325e-57
misaligned,yz,1.265625e-05,0.00011429687500000005,4870087.111771628,2.9499786886687946e-39,-4.7239695353971706e-58
misaligned,yz,1.265625e-05,0.00011507812500000004,4851412.693716556,1.5331322622382567e-40,-2.4551478589361856e-59
misaligned,yz,1.265625e-05,0.00011585937500000005,4832832.938983033,7.774250590392954e-42,-1.2449900497481854e-60
misaligned,yz,1.265625e-05,0.00011664062500000005,4814061.756601481,3.848284216477239e-43,-6.162875043382305e-62
misaligned,yz,1.265625e-05,0.00011742187500000005,4794730.9870928675,1.8603464832565111e-44,-2.979329994225414e-63
misaligned,yz,1.265625e-05,0.00011820312500000005,4774368.090076627,8.78574676071018e-46,-1.407057285927393e-64
misaligned,yz,1.265625e-05,0.00011898437500000004,4752370.092208664,4.05338118135883e-47,-6.491704721417248e-66
misaligned,yz,1.265625e-05,0.00011976562500000005,4727975.132484548,1.8272073719325087e-48,-2.926424807998781e-67
misaligned,yz,1.265625e-05,0.00012054687500000005,4700234.962791646,8.049257743695866e-50,-1.2891804667303485e-68
misaligned,yz,1.265625e-05,0.00012132812500000004,4667995.071451743,3.465300998049271e-51,-5.550185253682561e-70
misaligned,yz,1.265625e-05,0.00012210937500000004,4629893.922772313,1.457780007898452e-52,-2.3348960630283975e-71
misaligned,yz,1.265625e-05,0.00012289062500000006,4584398.722640105,5.991375703478188e-54,-9.596474302322319e-73
misaligned,yz,1.265625e-05,0.00012367187500000006,4529900.1067185365,2.4050104694247555e-55,-3.852231025599664e-74
misaligned,yz,1.265625e-05,0.00012445312500000005,4464887.310522298,9.424893264679378e-57,-1.5096721059054475e-75
misaligned,yz,1.265625e-05,0.00012523437500000005,4388210.569374364,3.603174377152903e-58,-5.771688034333373e-77
misaligned,yz,1.265625e-05,0.00012601562500000004,4299401.329050716,1.3421849028993482e-59,-2.150015697789734e-78
misaligned,yz,1.265625e-05,0.00012679687500000006,4198970.1244849395,4.865423390588196e-61,-7.794022246718319e-80
misaligned,yz,1.265625e-05,0.00012757812500000006,4088575.32343709,1.7143147942551329e-62,-2.746267931352498e-81
misaligned,yz,1.265625e-05,0.00012835937500000006,3971003.0119189178,5.864890587249919e-64,-9.395562272801288e-83
misaligned,yz,1.265625e-05,0.00012914062500000005,3849976.1922715707,1.9464265848041742e-65,-3.118245285985428e-84
misaligned,yz,1.265625e-05,0.00012992187500000005,3729860.2362993443,6.262987365804963e-67,-1.0033716102150933e-85
misaligned,yz,1.265625e-05,0.00013070312500000004,3615336.811630804,1.953680215185332e-68,-3.129967806189441e-87
misaligned,yz,1.265625e-05,0.00013148437500000004,3511094.0431835856,5.911180541542318e-70,-9.470326371648718e-89
misaligned,yz,1.265625e-05,0.00013226562500000003,3421550.145851745,1.7368372202354668e-71,-2.7826154670256026e-90
misaligned,yz,1.265625e-05,0.00013304687500000003,3350607.9780772496,4.965205429738305e-73,-7.954882122189941e-92
misaligned,yz,1.265625e-05,0.00013382812500000005,3301434.3932532473,1.3846619086623917e-74,-2.218410439621342e-93
misaligned,yz,1.265625e-05,0.00013460937500000004,3276267.440903034,3.882925601494652e-76,-6.220970137186101e-95
misaligned,yz,1.359375e-05,-6.4609375e-05,2873130.32912792,8.426513321752483e-178,-1.3500710037324743e-196
misaligned,yz,1.359375e-05,-6.382812499999999e-05,2880949.507055346,2.5811317512128523e-177,-4.135412258452579e-196
misaligned,yz,1.359375e-05,-6.304687499999999e-05,2896320.210644358,1.697386612946942e-176,-2.719501249761021e-195
misaligned,yz,1.359375e-05,-6.2265625e-05,2918723.04339803,1.1136039247599842e-175,-1.784181469346578e-194
misaligned,yz,1.359375e-05,-6.148437499999999e-05,2947417.4407921988,7.403316165267003e-175,-1.18613542465526e-193
misaligned,yz,1.359375e-05,-6.070312499999999e-05,2981484.6151024653,4.4003464031211536e-174,-7.05008734062314e-193
misaligned,yz,1.359375e-05,-5.992187499999999e-05,3019879.784587386,3.1389285767926084e-173,-5.029081214407594e-192
misaligned,yz,1.359375e-05,-5.9140624999999996e-05,3061490.0755479457,2.971855005643694e-172,-4.761397249191923e-191
misaligned,yz,1.359375e-05,-5.8359374999999994e-05,3105194.1366222817,7.137126726773234e-171,-1.1434832569862293e-189
misaligned,yz,1.359375e-05,-5.757812499999999e-05,3149919.286583366,3.473563839331538e-169,-5.5652049826339884e-188
misaligned,yz,1.359375e-05,-5.679687499999999e-05,3194691.9916209662,1.9805399687763637e-167,-3.1731374671323335e-186
misaligned,yz,1.359375e-05,-5.6015624999999994e-05,3238677.8074231884,1.144486355164403e-165,-1.8336449580884635e-184
misaligned,yz,1.359375e-05,-5.523437499999999e-05,3281207.8140993426,6.5873113247975015e-164,-1.0553879766666362e-182
misaligned,yz,1.359375e-05,-5.445312499999999e-05,3321790.072607957,4.227686516203563e-162,-6.773393514299589e-181
misaligned,yz,1.359375e-05,-5.367187499999999e-05,3360106.5404530405,2.809616195284269e-160,-4.501423740511789e-179
misaligned,yz,1.359375e-05,-5.289062499999999e-05,3395997.761931577,1.8399547905827373e-158,-2.9478773038109495e-177
misaligned,yz,1.359375e-05,-5.210937499999999e-05,3429438.99236984,1.1878727400167467e-156,-1.903143462009823e-175
misaligned,yz,1.359375e-05,-5.132812499999999e-05,3460511.9100184236,7.562296188683152e-155,-1.2115871681901324e-173
misaligned,yz,1.359375e-05,-5.054687499999999e-05,3489375.7210884583,4.748592347711967e-153,-7.607908000457979e-172
misaligned,yz,1.359375e-05,-4.976562499999999e-05,3516240.5454478418,2.9418385795297416e-151,-4.713229594494266e-170
misaligned,yz,1.359375e-05,-4.898437499999999e-05,3541344.845837893,1.7984438044052305e-149,-2.8813500995805023e-168
misaligned,yz,1.359375e-05,-4.820312499999999e-05,3564937.629988827,1.0850597776428878e-147,-1.7384100870325052e-166
misaligned,yz,1.359375e-05,-4.7421874999999985e-05,3587265.3770128656,6.461357343059447e-146,-1.0351939769746236e-164
misaligned,yz,1.359375e-05,-4.664062499999999e-05,3608563.1567606367,3.797734395514504e-144,-6.084458490961504e-163
misaligned,yz,1.359375e-05,-4.585937499999999e-05,3629049.183952397,2.2032206427425867e-142,-3.5298371120167364e-161
misaligned,yz,1.359375e-05,-4.5078124999999986e-05,3648922.005631105,1.2615725787974064e-140,-2.0211950238910095e-159
misaligned,yz,1.359375e-05,-4.4296874999999984e-05,3668359.5879115737,7.129564395837538e-139,-1.142242382447515e-157
misaligned,yz,1.359375e-05,-4.351562499999999e-05,3687519.6881319033,3.9762616150547164e-137,-6.370441042877552e-156
misaligned,yz,1.359375e-05,-4.273437499999999e-05,3706541.0322377286,2.1882820103030893e-135,-3.5058803504797056e-154
misaligned,yz,1.359375e-05,-4.1953124999999985e-05,3725544.9419850986,1.1882150311315867e-133,-1.903654176139412e-152
misaligned,yz,1.359375e-05,-4.117187499999998e-05,3744637.1618560934,6.364879775537231e-132,-1.0197234000787791e-150
misaligned,yz,1.359375e-05,-4.039062499999999e-05,3763909.718602549,3.3629677625773778e-130,-5.3878314344541295e-149
misaligned,yz,1.359375e-05,-3.960937499999999e-05,3783442.708434104,1.7523515873650716e-128,-2.8074472937251006e-147
misaligned,yz,1.359375e-05,-3.882812499999999e-05,3803305.951275837,9.003472183144555e-127,-1.4424455011906254e-145
misaligned,yz,1.359375e-05,-3.804687499999999e-05,3823560.4819515436,4.5604664557039637e-125,-7.306301974028274e-144
misaligned,yz,1.359375e-05,-3.7265624999999986e-05,3844259.8680625176,2.276857315055135e-123,-3.6477332520495376e-142
misaligned,yz,1.359375e-05,-3.648437499999999e-05,3865451.3566421485,1.1202206437413223e-121,-1.7946909223167452e-140
misaligned,yz,1.359375e-05,-3.570312499999999e-05,3887176.858657004,5.430299789793959e-120,-8.6997879555152e-139
misaligned,yz,1.359375e-05,-3.4921874999999987e-05,3909473.783814802,2.5930178528471517e-118,-4.1542158304422525e-137
misaligned,yz,1.359375e-05,-3.414062499999999e-05,3932375.739159609,1.2194269147051153e-116,-1.9536102656811164e-135
misaligned,yz,1.359375e-05,-3.335937499999999e-05,3955913.10444975,5.646507882391244e-115,-9.046083760688824e-134
misaligned,yz,1.359375e-05,-3.257812499999999e-05,3980113.4959000996,2.573842138156494e-113,-4.1234523894534883e-132
misaligned,yz,1.359375e-05,-3.1796874999999985e-05,4005002.1279031616,1.1546870461998142e-111,-1.8498720039763644e-130
misaligned,yz,1.359375e-05,-3.101562499999998e-05,4030602.080047171,5.0971635861553235e-110,-8.165901712146348e-129
misaligned,yz,1.359375e-05,-3.0234374999999988e-05,4056934.474250091,2.213477630757412e-108,-3.5460820715000608e-127
misaligned,yz,1.359375e-05,-2.9453124999999986e-05,4084018.5641752128,9.453735140602256e-107,-1.5145199929621854e-125
misaligned,yz,1.359375e-05,-2.8671874999999987e-05,4111871.736292198,3.9701952951326525e-105,-6.360353312911001e-124
misaligned,yz,1.359375e-05,-2.7890624999999985e-05,4140509.418960816,1.6390726544640965e-103,-2.6258215803667215e-122
misaligned,yz,1.359375e-05,-2.7109374999999986e-05,4169944.8926900034,6.65058180914224e-102,-1.0654280340543697e-120
misaligned,yz,1.359375e-05,-2.6328124999999988e-05,4200188.991185679,2.651510156952357e-100,-4.247712032283993e-119
misaligned,yz,1.359375e-05,-2.5546874999999986e-05,4231249.678866729,1.0384764968053474e-98,-1.66362540604573e-117
misaligned,yz,1.359375e-05,-2.4765624999999987e-05,4263131.486110972,3.994552113398927e-97,-6.399173114870685e-116
misaligned,yz,1.359375e-05,-2.3984374999999985e-05,4295834.77851763,1.5087135291337338e-95,-2.4169030416040174e-114
misaligned,yz,1.359375e-05,-2.3203124999999986e-05,4329354.830880037,5.593876151420342e-94,-8.961108390413686e-113
misaligned,yz,1.359375e-05,-2.2421874999999988e-05,4363680.670348346,2.035574438882625e-92,-3.2608593053581398e-111
misaligned,yz,1.359375e-05,-2.1640624999999986e-05,4398793.646496175,7.268244597718544e-91,-1.1643150941136666e-109
misaligned,yz,1.359375e-05,-2.0859374999999987e-05,4434665.6789031625,2.5459066346490155e-89,-4.0782993862934456e-108
misaligned,yz,1.359375e-05,-2.0078124999999988e-05,4471257.125854544,8.746461814838534e-88,-1.401084644396462e-106
misaligned,yz,1.359375e-05,-1.9296874999999986e-05,4508514.211605796,2.946550932768155e-86,-4.719988519633568e-105
misaligned,yz,1.359375e-05,-1.8515624999999988e-05,4546365.945621289,9.732155233280136e-85,-1.5589446887783282e-103
misaligned,yz,1.359375e-05,-1.773437499999999e-05,4584720.467236739,3.151044134329944e-83,-5.047432413275536e-102
misaligned,yz,1.359375e-05,-1.6953124999999987e-05,4623460.756243493,9.999670930050583e-82,-1.6017536794535715e-100
misaligned,yz,1.359375e-05,-1.6171874999999988e-05,4662439.6681477,3.109672525324147e-80,-4.981020374836569e-99
misaligned,yz,1.359375e-05,-1.5390624999999986e-05,4701474.288057247,9.47447096122425e-79,-1.5175811082087536e-97
misaligned,yz,1.359375e-05,-1.4609374999999986e-05,4740339.656736004,2.827866940192323e-77,-4.5294852731822115e-96
misaligned,yz,1.359375e-05,-1.3828124999999985e-05,4778762.015289985,8.267486497239254e-76,-1.324207305144197e-94
misaligned,yz,1.359375e-05,-1.3046874999999985e-05,4816411.850818044,2.3673694384532303e-74,-3.7917606842986752e-93
misaligned,yz,1.359375e-05,-1.2265624999999985e-05,4852897.212356752,6.643441043715787e-73,-1.064045537045825e-91
misaligned,yz,1.359375e-05,-1.1484374999999984e-05,4887758.007458556,1.827338123915918e-71,-2.9266994336331427e-90
misaligned,yz,1.359375e-05,-1.0703124999999984e-05,4920462.276001338,4.9267004132254286e-70,-7.890551433153967e-89
misaligned,yz,1.359375e-05,-9.921874999999985e-06,4950405.740086876,1.3021259450996906e-68,-2.085432849798546e-87
misaligned,yz,1.359375e-05,-9.140624999999983e-06,4976916.187255508,3.374193071561285e-67,-5.403875602435519e-86
misaligned,yz,1.359375e-05,-8.359374999999985e-06,4999264.36062217,8.57374995577838e-66,-1.3730892518492072e-84
misaligned,yz,1.359375e-05,-7.578124999999984e-06,5016682.870101848,2.1365988633295553e-64,-3.421716234940813e-83
misaligned,yz,1.359375e-05,-6.796874999999984e-06,5028394.0577355325,5.220434122132048e-63,-8.360289698978384e-82
misaligned,yz,1.359375e-05,-6.015624999999984e-06,5033646.644216334,1.2506933520190418e-61,-2.002904018364256e-80
misaligned,yz,1.359375e-05,-5.234374999999983e-06,5031759.378150828,2.93847712834487e-60,-4.7057331060757246e-79
misaligned,yz,1.359375e-05,-4.453124999999983e-06,5022168.045187615,6.771340706927781e-59,-1.0843677555632623e-77
misaligned,yz,1.359375e-05,-3.6718749999999834e-06,5004470.554108907,1.5306448727099037e-57,-2.4511774479756508e-76
misaligned,yz,1.359375e-05,-2.890624999999983e-06,4978464.016928086,3.3947293838886645e-56,-5.436325073741789e-75
misaligned,yz,1.359375e-05,-2.1093749999999827e-06,4944168.264375605,7.39018586523893e-55,-1.1834699402663542e-73
misaligned,yz,1.359375e-05,-1.3281249999999827e-06,4901832.142741574,1.57989900086397e-53,-2.530080973207404e-72
misaligned,yz,1.359375e-05,-5.468749999999824e-07,4851921.742574087,3.3174829060731018e-52,-5.312739701371467e-71
misaligned,yz,1.359375e-05,2.3437500000001756e-07,4795092.60125366,6.843721148240366e-51,-1.0959944628717679e-69
misaligned,yz,1.359375e-05,1.015625000000018e-06,4732150.129070781,1.389043736400281e-49,-2.2245373735734736e-68
misaligned,yz,1.359375e-05,1.7968750000000183e-06,4664003.598514574,2.777047115534398e-48,-4.4474978818539726e-67
misaligned,yz,1.359375e-05,2.5781250000000178e-06,4591618.990306485,5.472341814031691e-47,-8.764258078794255e-66
misaligned,yz,1.359375e-05,3.359375000000018e-06,4515975.0931877475,1.0636254790190006e-45,-1.703493927804618e-64
misaligned,yz,1.359375e-05,4.1406250000000185e-06,4438025.914845733,2.0394313527862058e-44,-3.266413045432457e-63
misaligned,yz,1.359375e-05,4.921875000000018e-06,4358671.052290717,3.856976008721347e-43,-6.177590820895811e-62
misaligned,yz,1.359375e-05,5.703125000000018e-06,4278734.449213489,7.191435324415016e-42,-1.1518550594300251e-60
misaligned,yz,1.359375e-05,6.484375000000019e-06,4198951.06247498,1.3212557509231846e-40,-2.1163082025587497e-59
misaligned,yz,1.359375e-05,7.265625000000019e-06,4119960.392274009,2.3905829358343822e-39,-3.829175048128942e-58
misaligned,yz,1.359375e-05,8.04687500000002e-06,4042305.557895406,4.256841803373067e-38,-6.818640931341089e-57
misaligned,yz,1.359375e-05,8.82812500000002e-06,3966436.5512742912,7.454818520915831e-37,-1.194141442238983e-55
misaligned,yz,1.359375e-05,9.609375000000018e-06,3892716.398118881,1.2829850027030788e-35,-2.0551716717309303e-54
misaligned,yz,1.359375e-05,1.0390625000000019e-05,3821429.1355635,2.168158045491422e-34,-3.473159545412227e-53
misaligned,yz,1.359375e-05,1.1171875000000019e-05,3752788.726800485,3.594959831270491e-33,-5.7588338615167955e-52
misaligned,yz,1.359375e-05,1.195312500000002e-05,3686948.2435659333,5.843429468730697e-32,-9.36083047087804e-51
misaligned,yz,1.359375e-05,1.273437500000002e-05,3624008.8371013887,9.303437482351652e-31,-1.4903727282734913e-49
misaligned,yz,1.359375e-05,1.351562500000002e-05,3564028.177904835,1.4495818066065386e-29,-2.3221913655084667e-48
misaligned,yz,1.359375e-05,1.429687500000002e-05,3507028.171767258,2.2084159577182674e-28,-3.537851966693348e-47
misaligned,yz,1.359375e-05,1.507812500000002e-05,3453001.8560304586,3.286774251165019e-27,-5.265406217759833e-46
misaligned,yz,1.359375e-05,1.585937500000002e-05,3401919.4496444105,4.774363783600558e-26,-7.648573985681184e-45
misaligned,yz,1.359375e-05,1.6640625000000023e-05,3353733.5782231255,6.762719145336995e-25,-1.083400490076038e-43
misaligned,yz,1.359375e-05,1.7421875000000022e-05,3308383.725656597,9.332321417336472e-24,-1.4950641921895815e-42
misaligned,yz,1.359375e-05,1.8203125000000024e-05,3265799.9812168754,1.2534936775425141e-22,-2.0081426229283636e-41
misaligned,yz,1.359375e-05,1.8984375000000023e-05,3225906.159114907,1.6372699487529044e-21,-2.6229785740218946e-40
misaligned,yz,1.359375e-05,1.976562500000002e-05,3188622.3690198236,2.0777156044458176e-20,-3.328606091762519e-39
misaligned,yz,1.359375e-05,2.0546875000000023e-05,3153867.1133829057,2.559306236445057e-19,-4.1001544608040965e-38
misaligned,yz,1.359375e-05,2.1328125000000022e-05,3121558.9821766056,3.0572620563390237e-18,-4.897924707382687e-37
misaligned,yz,1.359375e-05,2.2109375000000024e-05,3091618.009062955,3.5385279143922556e-17,-5.6689593418666146e-36
misaligned,yz,1.359375e-05,2.2890625000000023e-05,3063966.745872885,3.964597450053573e-16,-6.351566706592319e-35
misaligned,yz,1.359375e-05,2.367187500000002e-05,3038531.1051554196,4.2960663526339934e-15,-6.882615292010113e-34
misaligned,yz,1.359375e-05,2.4453125000000023e-05,3015241.013790783,4.4983093207706906e-14,-7.206628372625464e-33
misaligned,yz,1.359375e-05,2.5234375000000022e-05,2994030.9144456405,4.547235902369617e-13,-7.285004884445393e-32
misaligned,yz,1.359375e-05,2.6015625000000024e-05,2974840.146079621,4.433854696774233e-12,-7.1033314256496845e-31
misaligned,yz,1.359375e-05,2.6796875000000023e-05,2957613.2298163557,4.1664858434426e-11,-6.674927321086673e-30
misaligned,yz,1.359375e-05,2.757812500000002e-05,2942300.082250296,3.7699407498115725e-10,-6.039531615738087e-29
misaligned,yz,1.359375e-05,2.8359375000000024e-05,2928856.1746344157,3.281710138285953e-09,-5.257198962721226e-28
misaligned,yz,1.359375e-05,2.9140625000000022e-05,2917242.653324469,2.745967530421009e-08,-4.3986967759811535e-27
misaligned,yz,1.359375e-05,2.992187500000002e-05,2907426.4342794362,2.206745611965459e-07,-3.5345774504956195e-26
misaligned,yz,1.359375e-05,3.070312500000002e-05,2899380.28228004,1.7017946961714498e-06,-2.7253415968564163e-25
misaligned,yz,1.359375e-05,3.148437500000002e-05,2893082.883761186,1.2583488624014225e-05,-2.0146538013237676e-24
misaligned,yz,1.359375e-05,3.226562500000002e-05,2888518.9207068398,8.914146546670234e-05,-1.4265950465643878e-23
misaligned,yz,1.359375e-05,3.304687500000002e-05,2885679.1518808827,0.0006044975365536566,-9.668167398471009e-23
misaligned,yz,1.359375e-05,3.3828125000000024e-05,2884560.5067158844,0.003921048648601356,-6.265405545379906e-22
misaligned,yz,1.359375e-05,3.460937500000002e-05,2885166.196413192,0.02430891959682219,-3.879080971495169e-21
misaligned,yz,1.359375e-05,3.539062500000002e-05,2887505.846190973,0.14393463898297743,-2.2924568160219754e-20
misaligned,yz,1.359375e-05,3.6171875000000024e-05,2891595.6521124346,0.8134450525123089,-1.2921627029100393e-19
misaligned,yz,1.359375e-05,3.6953125000000026e-05,2897458.565508239,4.384822125039216,-6.9404005646850945e-19
