frequency_Hz,theory_S11_real,theory_S11_imag,theory_S11_dB,openems_S11_real,openems_S11_imag,openems_S11_dB,theory_Zin_real_ohm,theory_Zin_imag_ohm,openems_Zin_real_ohm,openems_Zin_imag_ohm,theory_S21_real,theory_S21_imag,theory_S21_dB,openems_S21_real,openems_S21_imag,openems_S21_dB
3.110000000000e+08,4.590793326110e-01,-5.144299380647e-01,-3.229481356917e+00,2.595237712825e-01,-3.721633015574e-01,-6.864320169639e+00,4.707256164865e+01,-9.231858734062e+01,5.781374994373e+01,-5.418718329667e+01,6.257137625458e-02,-1.497397279025e-02,-2.383062920731e+01,-3.258622975051e-02,8.758554172679e-02,-2.058832089555e+01
3.115000000000e+08,4.520024742904e-01,-5.129042661610e-01,-3.303326420185e+00,2.547574853865e-01,-3.662684159194e-01,-7.010292460346e+00,4.727097784604e+01,-9.104183353070e+01,5.807837698982e+01,-5.311787124186e+01,6.327666180193e-02,-1.584560837186e-02,-2.371098472484e+01,-3.020339672204e-02,8.916731762613e-02,-2.052416521054e+01
3.120000000000e+08,4.448785984104e-01,-5.112437235348e-01,-3.379157409283e+00,2.500791080966e-01,-3.602673771873e-01,-7.159481285414e+00,4.747010413704e+01,-8.976591215841e+01,5.834284021072e+01,-5.204867780209e+01,6.397700099141e-02,-1.673535806506e-02,-2.359207724870e+01,-2.774671499382e-02,9.067413161755e-02,-2.046159237666e+01
3.125000000000e+08,4.377103492238e-01,-5.094450165895e-01,-3.457035143218e+00,2.454917046769e-01,-3.541616147754e-01,-7.311959860255e+00,4.766994351194e+01,-8.849080882789e+01,5.860716001371e+01,-5.097954178244e+01,6.467177632253e-02,-1.764320033104e-02,-2.347393878471e+01,-2.521891523433e-02,9.210233114856e-02,-2.040060733558e+01
3.130000000000e+08,4.305005370933e-01,-5.075048727967e-01,-3.537022542175e+00,2.409983312151e-01,-3.479526610908e-01,-7.467801572441e+00,4.787049897864e+01,-8.721650918017e+01,5.887135827670e+01,-4.991040255497e+01,6.536035121376e-02,-1.856909057778e-02,-2.335660195861e+01,-2.262292276057e-02,9.344837838177e-02,-2.034121456374e+01
3.135000000000e+08,4.232521418584e-01,-5.054200483256e-01,-3.619184714917e+00,2.366020308139e-01,-3.416421530417e-01,-7.627079598749e+00,4.807177356284e+01,-8.594299889248e+01,5.913545831985e+01,-4.884120007987e+01,6.604207025033e-02,-1.951296001707e-02,-2.324010000369e+01,-1.996185201519e-02,9.470886129486e-02,-2.028341809012e+01
3.140000000000e+08,4.159683159112e-01,-5.031873360807e-01,-3.703589051136e+00,2.323058296167e-01,-3.352318333945e-01,-7.789866441775e+00,4.827377030806e+01,-8.467026367769e+01,5.939948487853e+01,-4.777187492505e+01,6.671625950453e-02,-2.047471452053e-02,-2.312446674659e+01,-1.723900037507e-02,9.588050447909e-02,-2.022722151332e+01
3.145000000000e+08,4.086523869443e-01,-5.008035741421e-01,-3.790305319161e+00,2.281127326741e-01,-3.287235519673e-01,-7.956233371575e+00,4.847649227592e+01,-8.339828928355e+01,5.966346407754e+01,-4.670236828428e+01,6.738222693273e-02,-2.145423347939e-02,-2.300973659111e+01,-1.445784130997e-02,9.696017959396e-02,-2.017262801795e+01
3.150000000000e+08,4.013078603360e-01,-4.982656546047e-01,-3.879405769411e+00,2.240257196569e-01,-3.221192666454e-01,-8.126249755236e+00,4.867994254608e+01,-8.212706149219e+01,5.992742340691e+01,-4.563262199411e+01,6.803926285314e-02,-2.245136867338e-02,-2.289594450004e+01,-1.162201691208e-02,9.794491543773e-02,-2.011964039016e+01
3.155000000000e+08,3.939384211343e-01,-4.955705328056e-01,-3.970965244063e+00,2.200477404258e-01,-3.154210442066e-01,-8.299982254342e+00,4.888412421647e+01,-8.085656611938e+01,6.019139169906e+01,-4.456257854971e+01,6.868664050809e-02,-2.346594315398e-02,-2.278312597484e+01,-8.735329820408e-03,9.883190759411e-02,-2.006826103249e+01
3.160000000000e+08,3.865479356026e-01,-4.927152369280e-01,-4.065061293422e+00,2.161817104660e-01,-3.086310609430e-01,-8.477493866843e+00,4.908904040346e+01,-7.958678901394e+01,6.045539910753e+01,-4.349218111983e+01,6.932361671482e-02,-2.449775014839e-02,-2.267131703323e+01,-5.801734566077e-03,9.961852761762e-02,-2.001849197799e+01
3.165000000000e+08,3.791404522879e-01,-4.896968779683e-01,-4.161774299493e+00,2.124305061982e-01,-3.017516030676e-01,-8.658842785867e+00,4.929469424188e+01,-7.831771605711e+01,6.071947708725e+01,-4.242137356110e+01,6.994943260807e-02,-2.554655199016e-02,-2.256055418446e+01,-2.825328367345e-03,1.003023317214e-01,-1.997033490359e+01
3.170000000000e+08,3.717202025724e-01,-4.865126600452e-01,-4.261187607355e+00,2.087969601758e-01,-2.947850668942e-01,-8.844081043418e+00,4.950108888524e+01,-7.704933316200e+01,6.098365837632e+01,-4.135010043173e+01,7.056331447792e-02,-2.661207908357e-02,-2.245087440239e+01,1.896585947678e-04,1.008810689334e-01,-1.992379114270e+01
3.175000000000e+08,3.642916006687e-01,-4.831598910309e-01,-4.363387664937e+00,2.052838561822e-01,-2.877339587793e-01,-9.033252901740e+00,4.970822750583e+01,-7.578162627279e+01,6.124797697934e+01,-4.027830700492e+01,7.116447470576e-02,-2.769402890848e-02,-2.234231509614e+01,3.238873387081e-03,1.013526886891e-01,-1.987886169718e+01
3.180000000000e+08,3.568592430218e-01,-4.796359934775e-01,-4.468464171837e+00,2.018939242402e-01,-2.806008948173e-01,-9.226392949150e+00,4.991611329483e+01,-7.451458136434e+01,6.151246815230e+01,-3.920593928199e+01,7.175211280116e-02,-2.879206507324e-02,-2.223491407843e+01,6.317850985910e-03,1.017153478304e-01,-1.983554724851e+01
3.185000000000e+08,3.494279070761e-01,-4.759385158087e-01,-4.576510237918e+00,1.986298355480e-01,-2.733886002775e-01,-9.423523850634e+00,5.012474946249e+01,-7.324818444137e+01,6.177716838896e+01,-3.813294400564e+01,7.232541654162e-02,-2.990581642325e-02,-2.212870953149e+01,9.422025352753e-03,1.019674169837e-01,-1.979384816832e+01
3.190000000000e+08,3.420025493729e-01,-4.720651437443e-01,-4.687622552404e+00,1.954941973561e-01,-2.660999087763e-01,-9.624653696194e+00,5.033413923822e+01,-7.198242153797e+01,6.204211540864e+01,-3.705926867321e+01,7.288356321729e-02,-3.103487621318e-02,-2.202373997044e+01,1.254674088522e-02,1.021074862913e-01,-1.975376452820e+01
3.195000000000e+08,3.345883029404e-01,-4.680137119180e-01,-4.801901564289e+00,1.924895478014e-01,-2.587377611766e-01,-9.829772882200e+00,5.054428587077e+01,-7.071727871701e+01,6.230734814551e+01,-3.598486155037e+01,7.342572098157e-02,-3.217880135086e-02,-2.192004420432e+01,1.568726420296e-02,1.021343704742e-01,-1.971529610886e+01
3.200000000000e+08,3.271904739413e-01,-4.637822156479e-01,-4.919451674903e+00,1.896183507132e-01,-2.513052042076e-01,-1.003885045289e+01,5.075519262834e+01,-6.945274206942e+01,6.257290673920e+01,-3.490967168523e+01,7.395105030851e-02,-3.333711172141e-02,-2.181766129456e+01,1.883879622674e-02,1.020471132063e-01,-1.967844240856e+01
3.205000000000e+08,3.198145375465e-01,-4.593688228135e-01,-5.040381443510e+00,1.868829904096e-01,-2.438053887995e-01,-1.025182982113e+01,5.096686279870e+01,-6.818879771365e+01,6.283883252673e+01,-3.383364892306e+01,7.445870555692e-02,-3.450928959985e-02,-2.171663051100e+01,2.199648450804e-02,1.018449907817e-01,-1.964320265097e+01
3.210000000000e+08,3.124661330046e-01,-4.547718857881e-01,-5.164803806862e+00,1.842857664992e-01,-2.362415681290e-01,-1.046862378025e+01,5.117929968939e+01,-6.692543179516e+01,6.310516803555e+01,-3.275674392187e+01,7.494783664061e-02,-3.569477916083e-02,-2.161699128544e+01,2.515543576498e-02,1.015275150629e-01,-1.960957579231e+01
3.215000000000e+08,3.051510578784e-01,-4.499899533734e-01,-5.292836313667e+00,1.818288887087e-01,-2.286170953724e-01,-1.068910871304e+01,5.139250662782e+01,-6.566263048563e+01,6.337195697790e+01,-3.167890816881e+01,7.541759080342e-02,-3.689298609400e-02,-2.151878316280e+01,2.831072858006e-02,1.010944356956e-01,-1.957756052786e+01
3.220000000000e+08,2.978752614274e-01,-4.450217826779e-01,-5.424601374917e+00,1.795144717509e-01,-2.209354211632e-01,-1.091311790144e+01,5.160648696139e+01,-6.440037998251e+01,6.363924424598e+01,-3.060009399767e+01,7.586711449684e-02,-3.810327733341e-02,-2.142204574978e+01,3.145742621424e-02,1.005457415834e-01,-1.954715529794e+01
3.225000000000e+08,2.906448371150e-01,-4.398663508771e-01,-5.560226531035e+00,1.773445302548e-01,-2.132000907548e-01,-1.114043384269e+01,5.182124405769e+01,-6.313866650842e+01,6.390707590819e+01,-2.952025460763e+01,7.629555535725e-02,-3.932498090931e-02,-2.132681866130e+01,3.459058949165e-02,9.988166161624e-02,-1.951835829312e+01
3.230000000000e+08,2.834660142247e-01,-4.345228667895e-01,-5.699844736790e+00,1.753209737741e-01,-2.054147408867e-01,-1.137077948831e+01,5.203678130461e+01,-6.187747631046e+01,6.417549920612e+01,-2.843934408320e+01,7.670206427901e-02,-4.055738593042e-02,-2.123314146460e+01,3.770528970871e-02,9.910266464920e-02,-1.949116745895e+01
3.235000000000e+08,2.763451485764e-01,-4.289907822018e-01,-5.843594664804e+00,1.734456018930e-01,-1.975830963575e-01,-1.160380834360e+01,5.225310211047e+01,-6.061679565975e+01,6.444456255222e+01,-2.735731741569e+01,7.708579757861e-02,-4.179974270428e-02,-2.114105362115e+01,4.079662152185e-02,9.820945873250e-02,-1.946558050007e+01
3.240000000000e+08,2.692887123367e-01,-4.232698028686e-01,-5.991621028443e+00,1.717200994492e-01,-1.897089663057e-01,-1.183909340441e+01,5.247020990424e+01,-5.935661085074e+01,6.471431552801e+01,-2.627413052619e+01,7.744591924426e-02,-4.305126300320e-02,-2.105059442653e+01,4.385971576762e-02,9.720298959548e-02,-1.944159488370e+01
3.245000000000e+08,2.623032829236e-01,-4.173598991164e-01,-6.144074924629e+00,1.701460318913e-01,-1.817962402038e-01,-1.207611496830e+01,5.268810813557e+01,-5.809690820066e+01,6.498480888270e+01,-2.518974029018e+01,7.778160326426e-02,-4.431112048256e-02,-2.096180294827e+01,4.688975216981e-02,9.608443839077e-02,-1.941920784257e+01
3.250000000000e+08,2.553955310145e-01,-4.112613159722e-01,-6.301114196916e+00,1.687248407896e-01,-1.738488835694e-01,-1.231424744913e+01,5.290680027507e+01,-5.683767404898e+01,6.525609453209e+01,-2.410410456390e+01,7.809203602663e-02,-4.557845125767e-02,-2.087471796189e+01,4.988197188830e-02,9.485521870762e-02,-1.939841637733e+01
3.255000000000e+08,2.485722076679e-01,-4.049745827424e-01,-6.462903818780e+00,1.674578395193e-01,-1.658709334011e-01,-1.255274545359e+01,5.312628981435e+01,-5.557889475677e+01,6.552822555751e+01,-2.301718221253e+01,7.837641878151e-02,-4.685235464472e-02,-2.078937788527e+01,5.283168986562e-02,9.351697286613e-02,-1.937921725836e+01
3.260000000000e+08,2.418401305828e-01,-3.985005219613e-01,-6.629616296539e+00,1.663462091323e-01,-1.578664933455e-01,-1.279072955506e+01,5.334658026624e+01,-5.432055670616e+01,6.580125620476e+01,-2.192893314025e+01,7.863397015673e-02,-4.813189407057e-02,-2.070582071150e+01,5.573430692753e-02,9.207156750705e-02,-1.936160702700e+01
3.265000000000e+08,2.352061695203e-01,-3.918402576320e-01,-6.801432090664e+00,1.653909944371e-01,-1.498397286061e-01,-1.302717243092e+01,5.356767516494e+01,-5.306264629975e+01,6.607524188276e+01,-2.083931832233e+01,7.886392871630e-02,-4.941609815530e-02,-2.062408394031e+01,5.858532159544e-02,9.052108849441e-02,-1.934558199637e+01
3.270000000000e+08,2.286772309248e-01,-3.849952226808e-01,-6.978540053244e+00,1.645931003032e-01,-1.417948606015e-01,-1.326088631613e+01,5.378957806615e+01,-5.180514996003e+01,6.635023916186e+01,-1.974829983915e+01,7.906555555043e-02,-5.070396197018e-02,-2.054420450853e+01,6.138034156960e-02,8.886783515110e-02,-1.933113825147e+01
3.275000000000e+08,2.222602417862e-01,-3.779671655490e-01,-7.161137878098e+00,1.639532882054e-01,-1.337361613866e-01,-1.349051306282e+01,5.401229254719e+01,-5.054805412881e+01,6.662630577141e+01,-1.865584091239e+01,7.923813688494e-02,-5.199444847300e-02,-2.046621871945e+01,6.411509484353e-02,8.711431384972e-02,-1.931827164897e+01
3.280000000000e+08,2.159621327947e-01,-3.707581558452e-01,-7.349432558338e+00,1.634721730261e-01,-1.256679478478e-01,-1.371451846214e+01,5.423582220728e+01,-4.929134526670e+01,6.690350059672e+01,-1.756190594324e+01,7.938098669716e-02,-5.328649012134e-02,-2.039016217161e+01,6.678544041146e-02,8.526323098372e-02,-1.930697781626e+01
3.285000000000e+08,2.097898208441e-01,-3.633705889878e-01,-7.543640843882e+00,1.631502201289e-01,-1.175945756863e-01,-1.393119283916e+01,5.446017066758e+01,-4.803500985243e+01,6.718188367491e+01,-1.646646055280e+01,7.949344932452e-02,-5.457899066311e-02,-2.031606968710e+01,6.938737853283e-02,8.331748534615e-02,-1.929725215020e+01
3.290000000000e+08,2.037501909523e-01,-3.558071897683e-01,-7.743989688385e+00,1.629877427187e-01,-1.095204332028e-01,-1.413866020637e+01,5.468534157139e+01,-4.677903438244e+01,6.746151618963e+01,-1.536947162462e+01,7.957490205177e-02,-5.587082710255e-02,-2.024397523967e+01,7.191706051919e-02,8.128015994530e-02,-1.928908981521e+01
3.295000000000e+08,1.978500776690e-01,-3.480710147697e-01,-7.950716671127e+00,1.629848995022e-01,-1.014499349012e-01,-1.433489835768e+01,5.491133858431e+01,-4.552340537013e+01,6.774246046435e+01,-1.427090734935e+01,7.962475766165e-02,-5.716085183826e-02,-2.017391188293e+01,7.437079801145e-02,7.915451328894e-02,-1.928248574094e+01
3.300000000000e+08,1.920962460533e-01,-3.401654535833e-01,-8.164070374045e+00,1.631416926605e-01,-9.338751492526e-02,-1.451777208110e+01,5.513816539443e+01,-4.426810934545e+01,6.802477995406e+01,-1.317073727158e+01,7.964246693401e-02,-5.844789496879e-02,-2.010591167889e+01,7.674507171707e-02,7.694397017042e-02,-1.927743461944e+01
3.305000000000e+08,1.864953723066e-01,-3.320942287688e-01,-8.384310687206e+00,1.634579661463e-01,-8.533762034756e-02,-1.468508103581e+01,5.536582571246e+01,-4.301313285430e+01,6.830853923519e+01,-1.206893233878e+01,7.962752107759e-02,-5.973076675950e-02,-2.004000562719e+01,7.903653957940e-02,7.465211199177e-02,-1.927393090184e+01
3.310000000000e+08,1.810540241541e-01,-3.238613945124e-01,-8.611709006832e+00,1.639334043156e-01,-7.730470432726e-02,-1.483462268075e+01,5.559432327189e+01,-4.175846245792e+01,6.859380399343e+01,-1.096546495229e+01,7.957945407878e-02,-6.100826026339e-02,-1.997622359522e+01,8.124204435371e-02,7.228266666083e-02,-1.927196879453e+01
3.315000000000e+08,1.757786410750e-01,-3.154713339444e-01,-8.846548277868e+00,1.645675309041e-01,-6.929321915660e-02,-1.496426893763e+01,5.582366182919e+01,-4.050408473238e+01,6.888064100930e+01,-9.860309020368e+00,7.949784495144e-02,-6.227915408660e-02,-1.991459424953e+01,8.335862056670e-02,6.983949810021e-02,-1.927154225492e+01
3.320000000000e+08,1.706755144838e-01,-3.069287550855e-01,-9.089122817186e+00,1.653597083558e-01,-6.130760921503e-02,-1.507205314302e+01,5.605384516399e+01,-3.924998626799e+01,6.916911814123e+01,-8.753440013195e+00,7.938231987211e-02,-6.354221528856e-02,-1.985514498877e+01,8.538350083905e-02,6.732659540799e-02,-1.927264498666e+01
3.325000000000e+08,1.657507679719e-01,-2.982386854019e-01,-9.339737832406e+00,1.663091375114e-01,-5.335230385128e-02,-1.515626158252e+01,5.628487707917e+01,-3.799615366877e+01,6.945930430597e+01,-7.644835019744e+00,7.923255418512e-02,-6.479620240471e-02,-1.979790187853e+01,8.731412155318e-02,6.474806171033e-02,-1.927527043450e+01
3.330000000000e+08,1.610103377211e-01,-2.894064649552e-01,-9.598708523611e+00,1.674148576624e-01,-4.543171021378e-02,-1.521552196149e+01,5.651676140114e+01,-3.674257355192e+01,6.975126945591e+01,-6.534472806442e+00,7.904827426256e-02,-6.603986857891e-02,-1.974288958827e+01,8.914812785088e-02,6.210810274782e-02,-1.927941177860e+01
3.335000000000e+08,1.564599532014e-01,-2.804377381483e-01,-9.866358618457e+00,1.686757469754e-01,-3.755020605068e-02,-1.524888008422e+01,5.674950197990e+01,-3.548923254719e+01,7.004508455340e+01,-5.422333877486e+00,7.882925920454e-02,-6.727196479101e-02,-1.969013133079e+01,9.088337794836e-02,5.941101523744e-02,-1.928506192845e+01
3.340000000000e+08,1.521051182717e-01,-2.713384440733e-01,-1.014301814280e+01,1.700905232896e-01,-2.971213250061e-02,-1.525585624340e+01,5.698310268932e+01,-3.423611729638e+01,7.034082154148e+01,-4.308400536702e+00,7.857534236610e-02,-6.849124316420e-02,-1.963964880443e+01,9.251794675902e-02,5.666117505328e-02,-1.929221351634e+01
3.345000000000e+08,1.479510927960e-01,-2.621148054836e-01,-1.042902016497e+01,1.716577452896e-01,-2.192178689593e-02,-1.523647456768e+01,5.721756742726e+01,-3.298321445284e+01,7.063855331108e+01,-3.192656950772e+00,7.828641269790e-02,-6.969646033552e-02,-1.959146213834e+01,9.405012881682e-02,5.386302526872e-02,-1.930085889040e+01
3.350000000000e+08,1.440028748922e-01,-2.527733164177e-01,-1.072469616762e+01,1.733758140548e-01,-1.418341560020e-02,-1.519126165379e+01,5.745290011576e+01,-3.173051068079e+01,7.093835366426e+01,-2.075089213682e+00,7.796241588873e-02,-7.088638087205e-02,-1.954558984108e+01,9.547844049616e-02,5.102106410377e-02,-1.931099010724e+01
3.355000000000e+08,1.402651839263e-01,-2.433207285188e-01,-1.103036959006e+01,1.752429749828e-01,-6.501206901751e-03,-1.512121465610e+01,5.768910470120e+01,-3.047799265487e+01,7.124029727339e+01,-9.556854121826e-01,7.760335529948e-02,-7.205978071447e-02,-1.950204875282e+01,9.680162152679e-02,4.813983282066e-02,-1.932259892411e+01
3.360000000000e+08,1.367424443628e-01,-2.337640360999e-01,-1.134634693893e+01,1.772573200875e-01,1.120716014704e-03,-1.502774281612e+01,5.792618515450e+01,-2.922564705959e+01,7.154445963599e+01,1.655643079402e-01,7.720929267896e-02,-7.321545062913e-02,-1.946085400142e+01,9.801863580508e-02,4.522390361091e-02,-1.933567679078e+01
3.365000000000e+08,1.334387705766e-01,-2.241104600177e-01,-1.167290567572e+01,1.794167906652e-01,8.678301996812e-03,-1.491258939477e+01,5.816414547133e+01,-2.797346058874e+01,7.185091702498e+01,1.288667675017e+00,7.678034865399e-02,-7.435219964926e-02,-1.942201896254e+01,9.912867150559e-02,4.227786751655e-02,-1.935021484091e+01
3.370000000000e+08,1.303579527278e-01,-2.143674304292e-01,-1.201027784545e+01,1.817191803262e-01,1.616757873194e-02,-1.477774258522e+01,5.840298967224e+01,-2.672141994488e+01,7.215974643420e+01,2.413630224323e+00,7.631670298730e-02,-7.546885848563e-02,-1.938555522411e+01,1.001311404998e-01,3.930632242799e-02,-1.936620388311e+01
3.375000000000e+08,1.275034437946e-01,-2.045425685108e-01,-1.235862810004e+01,1.841621383849e-01,2.358465941189e-02,-1.462534408699e+01,5.864272180287e+01,-2.546951183877e+01,7.247102551899e+01,3.540455230862e+00,7.581859459861e-02,-7.656428288699e-02,-1.935147255529e+01,1.010256770912e-01,3.631386119972e-02,-1.938363439166e+01
3.380000000000e+08,1.248783478510e-01,-1.946436672336e-01,-1.271802438207e+01,1.867431736004e-01,3.092574923412e-02,-1.445760284455e+01,5.888334593415e+01,-2.421772298885e+01,7.278483253150e+01,4.669143642400e+00,7.528632134607e-02,-7.763735693048e-02,-1.931977888008e+01,1.018121360790e-01,3.330505992483e-02,-1.940249649679e+01
3.385000000000e+08,1.224854096677e-01,-1.846786712943e-01,-1.308839906694e+01,1.894596582595e-01,3.818715171876e-02,-1.427671946556e+01,5.912486616246e+01,-2.296604012068e+01,7.310124625080e+01,5.799694013074e+00,7.472023956676e-02,-7.868699622288e-02,-1.929048025576e+01,1.024905901642e-01,3.028446640782e-02,-1.942277997476e+01
3.390000000000e+08,1.203270057074e-01,-1.746556563071e-01,-1.346949782644e+01,1.923088325919e-01,4.536527482172e-02,-1.408482456845e+01,5.936728660988e+01,-2.171444996642e+01,7.342034590734e+01,6.932102437922e+00,7.412076337701e-02,-7.971215099350e-02,-1.926358085626e+01,1.030613267155e-01,2.725658887415e-02,-1.944447423755e+01
3.395000000000e+08,1.184051365724e-01,-1.645828073722e-01,-1.386081292096e+01,1.952878095051e-01,5.245663682433e-02,-1.388393220783e+01,5.961061142428e+01,-2.046293926425e+01,7.374221110183e+01,8.066362488701e+00,7.348836373501e-02,-8.071180906080e-02,-1.923908296060e+01,1.035248439138e-01,2.422588495374e-02,-1.946756832223e+01
3.400000000000e+08,1.167214209554e-01,-1.544683971390e-01,-1.426149716463e+01,1.983935796285e-01,5.945787198099e-02,-1.367590786792e+01,5.985484477962e+01,-1.921149475788e+01,7.406692171830e+01,9.202465151393e+00,7.282356727001e-02,-8.168499865504e-02,-1.921698694635e+01,1.038818462968e-01,2.119675097393e-02,-1.949205088021e+01
3.405000000000e+08,1.152770911300e-01,-1.443207634868e-01,-1.467025466428e+01,2.016230166507e-01,6.636573590687e-02,-1.346244940305e+01,6.009999087609e+01,-1.796010319595e+01,7.439455783119e+01,1.034039876581e+01,7.212695488419e-02,-8.263079108088e-02,-1.919729128829e+01,1.041332397273e-01,1.817351159600e-02,-1.951791016609e+01
