step,time_s,dt_s,topology,topology_confidence,topology_evidence,topology_status,head_count,head_position_m,head_velocity_m_s,bridge_status,roi_definition,roi_status,roi_cell_count,roi_volume_m3,roi_centroid_r_m,roi_centroid_z_m,roi_r_min_m,roi_r_max_m,roi_z_min_m,roi_z_max_m,electrode_distance_m,Ek_V_m,gas,pressure_Pa,temperature_K,Ek_semantics,E0_source,E0_max_V_m,E0_mean_V_m,E0_p95_V_m,eta_0_max,eta_0_mean,eta_0_p95,E_peak_V_m,E_peak_time_s,E_peak_r_m,E_peak_z_m,eta_peak,ne_at_E_peak_m3,ne_peak_m3,E_at_ne_peak_V_m,nu_i_at_E_peak_s_1,mu_e_at_E_peak_m2_V_s,nu_i_at_ne_peak_s_1,mu_e_at_ne_peak_m2_V_s,tau_i_at_E_peak_s,tau_i_at_ne_peak_s,tau_i_min_s,tau_i_median_s,tau_i_p95_s,sigma_e_at_E_peak_S_m,sigma_e_at_ne_peak_S_m,sigma_e_peak_S_m,sigma_e_median_S_m,sigma_e_p95_S_m,tau_M_at_E_peak_s,tau_M_at_ne_peak_s,tau_M_min_s,tau_M_median_s,tau_M_p95_s,Pi_RF_at_E_peak,Pi_RF_at_ne_peak,Pi_RF_min,Pi_RF_median,Pi_RF_p95,N_tau_i_at_E_peak,N_tau_M_at_E_peak,tau_i_resolution_status,tau_M_resolution_status,sigma_e_peak_r_m,sigma_e_peak_z_m,E_at_sigma_peak_V_m,ne_at_sigma_peak_m3,mu_e_at_sigma_peak_m2_V_s,nu_i_at_sigma_peak_s_1,tau_i_at_sigma_peak_s,tau_M_at_sigma_peak_s,Pi_RF_at_sigma_peak,E_roi_median_V_m,ne_roi_median_m3,mu_e_roi_median_m2_V_s,nu_i_roi_median_s_1,K_ion_z_A_m_s,K_ion_abs_A_m_s,signed_proxy_status,mechanism_proxy_role,current_moment_r_A_m,current_moment_z_A_m,dMdt_native_A_m_s
2490,1.7184481335317902e-11,5.865123790516226e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.82932253844326e-05,148255.0478484549,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710207.6382124,1.7184481335317902e-11,3.3333333333333337e-06,6.9375e-05,15.840693748137507,7815457840312158.0,7815457840312158.0,41710207.6382124,426248459795.8517,0.0319518217993903,426248459795.8517,0.0319518217993903,2.3460495328920186e-12,2.3460495328920186e-12,2.3460495328920186e-12,4.19513150902508e-12,5.859305287544836e-12,4.000925308530085e-05,4.000925308530085e-05,4.000925308530085e-05,2.015488608713744e-05,3.8023816385484495e-05,2.2130350181550813e-07,2.2130350181550813e-07,2.2130350181550813e-07,1.4842141592415314e-05,2.8000895873955132e-05,94330.2767962888,94330.2767962888,94330.2767962888,2484453.278150561,4635563.979369406,400.0000028448722,37732110.98687311,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710207.6382124,7815457840312158.0,0.0319518217993903,426248459795.8517,2.3460495328920186e-12,2.2130350181550813e-07,94330.2767962888,32034495.68542666,3935787076827642.0,0.0326884540902201,295847979022.23694,0.3730288695170323,0.3730288695170323,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.505258980453011e-16,-5.39832633771477e-13,0.022830528660819027
2491,1.7190346459150132e-11,5.865123832230047e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.829409413693285e-05,148121.76607008785,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710207.42198491,1.7190346459150132e-11,3.3333333333333337e-06,6.9375e-05,15.84069366601868,7816550726987848.0,7816550726987848.0,41710207.42198491,426248456764.5496,0.0319518218082147,426248456764.5496,0.0319518218082147,2.3460495495761485e-12,2.3460495495761485e-12,2.3460495495761485e-12,4.195131471686547e-12,5.859305201585905e-12,4.001484785234649e-05,4.001484785234649e-05,4.001484785234649e-05,2.0156274507723523e-05,3.80289905178842e-05,2.212725597626079e-07,2.212725597626079e-07,2.212725597626079e-07,1.4981568795871173e-05,2.826583540836888e-05,94317.0871231532,94317.0871231532,94317.0871231532,2507517.1621456933,4679397.229665979,400.0000028446339,37726835.11755886,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710207.42198491,7816550726987848.0,0.0319518218082147,426248456764.5496,2.3460495495761485e-12,2.212725597626079e-07,94317.0871231532,32034495.676830336,3936070422740120.0,0.0326884540804984,295847978756.9952,0.3730754886909814,0.3730754886909814,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.522588456151185e-16,-5.396988299759172e-13,0.022796204310573387
2492,1.7196211583024073e-11,5.865123873940372e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.829496210763908e-05,147988.46961845827,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710207.20577572,1.7196211583024073e-11,3.3333333333333337e-06,6.9375e-05,15.840693583906798,7817640018508396.0,7817640018508396.0,41710207.20577572,426248453733.504,0.0319518218170384,426248453733.504,0.0319518218170384,2.346049566258868e-12,2.346049566258868e-12,2.346049566258868e-12,4.195131434327544e-12,5.8593051155893536e-12,4.0020424214909856e-05,4.0020424214909856e-05,4.0020424214909856e-05,2.015766188465536e-05,3.8034147981884405e-05,2.212417281049539e-07,2.212417281049539e-07,2.212417281049539e-07,1.5122830412467753e-05,2.853426022839427e-05,94303.9445060649,94303.9445060649,94303.9445060649,2530884.5603242875,4723807.114560688,400.0000028443933,37721578.07066346,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710207.20577572,7817640018508396.0,0.0319518218170384,426248453733.504,2.346049566258868e-12,2.212417281049539e-07,94303.9445060649,32034495.668286216,3936353494537946.0,0.0326884540707703,295847978492.4227,0.3731219681408783,0.3731219681408783,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.53988139313094e-16,-5.395652286481549e-13,0.02276148653834298
2493,1.720207670693972e-11,5.865123915647169e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.82958292964624e-05,147855.15801533335,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710206.989584655,1.720207670693972e-11,3.3333333333333337e-06,6.9375e-05,15.840693501801804,7818725722593618.0,7818725722593618.0,41710206.989584655,426248450702.7126,0.0319518218258613,426248450702.7126,0.0319518218258613,2.346049582940188e-12,2.346049582940188e-12,2.346049582940188e-12,4.195131396948138e-12,5.8593050295552925e-12,4.002598221251062e-05,4.002598221251062e-05,4.002598221251062e-05,2.015904822462832e-05,3.8039288813722395e-05,2.212110065354627e-07,2.212110065354627e-07,2.212110065354627e-07,1.526595690180001e-05,2.8806228207538104e-05,94290.8488141286,94290.8488141286,94290.8488141286,2554560.512124489,4768803.209103814,400.0000028441548,37716339.7938292,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710206.989584655,7818725722593618.0,0.0319518218258613,426248450702.7126,2.346049582940188e-12,2.212110065354627e-07,94290.8488141286,32034495.6597941,3936636293641488.0,0.0326884540610356,295847978228.5168,0.3731683081840085,0.3731683081840085,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.557137722943087e-16,-5.394318320987647e-13,0.022726374284971484
2494,1.720794183089707e-11,5.8651239573504704e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.829669570331109e-05,147721.83077299304,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710206.77341176,1.720794183089707e-11,3.3333333333333337e-06,6.9375e-05,15.840693419703706,7819807846997977.0,7819807846997977.0,41710206.77341176,426248447672.17584,0.0319518218346834,426248447672.17584,0.0319518218346834,2.3460495996201067e-12,2.3460495996201067e-12,2.3460495996201067e-12,4.1951313595483975e-12,5.859304943483861e-12,4.003152188484571e-05,4.003152188484571e-05,4.003152188484571e-05,2.0160433534320968e-05,3.804441304979324e-05,2.2118039474666666e-07,2.2118039474666666e-07,2.2118039474666666e-07,1.5410979332302566e-05,2.908179837610287e-05,94277.79991628574,94277.79991628574,94277.79991628574,2578550.1577157024,4814395.279735178,400.0000028439157,37711120.23463241,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710206.77341176,7819807846997977.0,0.0319518218346834,426248447672.17584,2.3460495996201067e-12,2.2118039474666666e-07,94277.79991628574,32034495.65135384,3936918821468748.0,0.0326884540512946,295847977965.2756,0.373214509138903,0.373214509138903,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.57435737792512e-16,-5.392986426445392e-13,0.02269086648944807
2495,1.7213806954896118e-11,5.865123999050267e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.829756132809056e-05,147588.48740635384,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710206.55725704,1.7213806954896118e-11,3.3333333333333337e-06,6.9375e-05,15.840693337612516,7820886399510654.0,7820886399510654.0,41710206.55725704,426248444641.8939,0.0319518218435048,426248444641.8939,0.0319518218435048,2.346049616298623e-12,2.346049616298623e-12,2.346049616298623e-12,4.195131322128336e-12,5.8593048573750776e-12,4.003704327178988e-05,4.003704327178988e-05,4.003704327178988e-05,2.0161817820395086e-05,3.80495207266504e-05,2.2114989243070969e-07,2.2114989243070969e-07,2.2114989243070969e-07,1.5557929395473498e-05,2.936103094821201e-05,94264.79768131213,94264.79768131213,94264.79768131213,2602858.740351953,4860593.2887555305,400.00000284367667,37705919.34058346,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710206.55725704,7820886399510654.0,0.0319518218435048,426248444641.8939,2.346049616298623e-12,2.2114989243070969e-07,94264.79768131213,32034495.642965406,3937201079435348.0,0.032688454041547,295847977702.69885,0.3732605713253386,0.3732605713253386,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.591540291217767e-16,-5.391656626084993e-13,0.022654962089418973
2496,1.7219672078936865e-11,5.865124040746558e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.829842617070337e-05,147455.127427696,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710206.3411205,1.7219672078936865e-11,3.3333333333333337e-06,6.9375e-05,15.840693255528226,7821961387955621.0,7821961387955621.0,41710206.3411205,426248441611.8669,0.0319518218523255,426248441611.8669,0.0319518218523255,2.3460496329757363e-12,2.3460496329757363e-12,2.3460496329757363e-12,4.195131284688041e-12,5.859304771229114e-12,4.004254641339599e-05,4.004254641339599e-05,4.004254641339599e-05,2.0163201089495495e-05,3.805461188100594e-05,2.211194992793437e-07,2.211194992793437e-07,2.211194992793437e-07,1.5706839420478895e-05,2.964398734955849e-05,94251.84197781656,94251.84197781656,94251.84197781656,2627491.6087880624,4907407.398917284,400.0000028434374,37700737.05912585,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710206.3411205,7821961387955621.0,0.0319518218523255,426248441611.8669,2.3460496329757363e-12,2.211194992793437e-07,94251.84197781656,32034495.634628624,3937483068954519.0,0.0326884540317931,295847977440.7844,0.3733064950643385,0.3733064950643385,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.608686396772975e-16,-5.390328943198997e-13,0.022618660021365145
2497,1.7225537203019303e-11,5.865124082439341e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.829929023104923e-05,147321.7503519357,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710206.125002064,1.7225537203019303e-11,3.3333333333333337e-06,6.9375e-05,15.840693173450813,7823032820191711.0,7823032820191711.0,41710206.125002064,426248438582.0936,0.0319518218611455,426248438582.0936,0.0319518218611455,2.3460496496514535e-12,2.3460496496514535e-12,2.3460496496514535e-12,4.195131247227536e-12,5.859304685046008e-12,4.004803134989525e-05,4.004803134989525e-05,4.004803134989525e-05,2.016458334825e-05,3.805968654973073e-05,2.210892149839261e-07,2.210892149839261e-07,2.210892149839261e-07,1.585774238914969e-05,2.993073024589888e-05,94238.9326742393,94238.9326742393,94238.9326742393,2652454.219760975,4954847.978139036,400.00000284319935,37695573.3376358,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710206.125002064,7823032820191711.0,0.0319518218611455,426248438582.0936,2.3460496496514535e-12,2.210892149839261e-07,94238.9326742393,32034495.6263434,3937764791437081.5,0.0326884540220328,295847977179.5309,0.3733522806781737,0.3733522806781737,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.625795629378566e-16,-5.389003401142362e-13,0.022581959220168812
2498,1.723140232714343e-11,5.865124124128636e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.830015350902497e-05,147188.3556914347,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710205.908901766,1.723140232714343e-11,3.3333333333333337e-06,6.9375e-05,15.840693091380286,7824100704112688.0,7824100704112688.0,41710205.908901766,426248435552.57465,0.0319518218699647,426248435552.57465,0.0319518218699647,2.346049666325772e-12,2.346049666325772e-12,2.346049666325772e-12,4.195131209746893e-12,5.859304598825903e-12,4.005349812169782e-05,4.005349812169782e-05,4.005349812169782e-05,2.0165964603269324e-05,3.8064744769854966e-05,2.2105903923541455e-07,2.2105903923541455e-07,2.2105903923541455e-07,1.601067195138272e-05,3.022132357231529e-05,94226.06963885069,94226.06963885069,94226.06963885069,2677752.1405377183,5002925.604346699,400.0000028429607,37690428.12342128,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710205.908901766,7824100704112688.0,0.0319518218699647,426248435552.57465,2.346049666325772e-12,2.2105903923541455e-07,94226.06963885069,32034495.618109595,3938046248291431.0,0.0326884540122661,295847976918.93665,0.3733979284903705,0.3733979284903705,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.642867924665672e-16,-5.387680023332582e-13,0.02254485861930533
2499,1.7237267451309244e-11,5.8651241658144304e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.830101600452462e-05,147054.94295632528,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710205.69281964,1.7237267451309244e-11,3.3333333333333337e-06,6.9375e-05,15.840693009316665,7825165047647319.0,7825165047647319.0,41710205.69281964,426248432523.3105,0.0319518218787831,426248432523.3105,0.0319518218787831,2.3460496829986878e-12,2.3460496829986878e-12,2.3460496829986878e-12,4.195131172246135e-12,5.859304512568837e-12,4.005894676939297e-05,4.005894676939297e-05,4.005894676939297e-05,2.016734486114696e-05,3.806978657856836e-05,2.21028971724365e-07,2.21028971724365e-07,2.21028971724365e-07,1.6165662440958304e-05,3.0515832563268847e-05,94213.25273974969,94213.25273974969,94213.25273974969,2703391.0515324967,5051651.070445969,400.0000028427216,37685301.36372193,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710205.69281964,7825165047647319.0,0.0319518218787831,426248432523.3105,2.3460496829986878e-12,2.21028971724365e-07,94213.25273974969,32034495.609927174,3938327440923525.5,0.0326884540024929,295847976659.0012,0.3734434388257088,0.3734434388257088,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.659903219131136e-16,-5.386358833249717e-13,0.022507357151376084
2500,1.7243132575516742e-11,5.8651242074967205e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.83018777174393e-05,146921.51166821225,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710205.47675563,1.7243132575516742e-11,3.3333333333333337e-06,6.9375e-05,15.840692927259918,7826225858759447.0,7826225858759447.0,41710205.47675563,426248429494.3001,0.0319518218876008,426248429494.3001,0.0319518218876008,2.3460496996702065e-12,2.3460496996702065e-12,2.3460496996702065e-12,4.195131134725333e-12,5.859304426274945e-12,4.006437733374957e-05,4.006437733374957e-05,4.006437733374957e-05,2.0168724128459168e-05,3.807481201322053e-05,2.2099901214092698e-07,2.2099901214092698e-07,2.2099901214092698e-07,1.632274889178709e-05,3.081432378346863e-05,94200.48184486188,94200.48184486188,94200.48184486188,2729376.7489945977,5101035.38942936,400.00000284248347,37680193.00570807,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710205.47675563,7826225858759447.0,0.0319518218876008,426248429494.3001,2.3460496996702065e-12,2.2099901214092698e-07,94200.48184486188,32034495.60179596,3938608370736868.0,0.0326884539927135,295847976399.72235,0.3734888120102234,0.3734888120102234,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.676901450148792e-16,-5.385039854436473e-13,0.022469453747618218
2501,1.7248997699765916e-11,5.865124249175517e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.83027386476573e-05,146788.06133053874,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710205.260709696,1.7248997699765916e-11,3.3333333333333337e-06,6.9375e-05,15.84069284521004,7827283145448060.0,7827283145448060.0,41710205.260709696,426248426465.5433,0.0319518218964178,426248426465.5433,0.0319518218964178,2.3460497163403305e-12,2.3460497163403305e-12,2.3460497163403305e-12,4.195131097184535e-12,5.85930433994432e-12,4.00697898557164e-05,4.00697898557164e-05,4.00697898557164e-05,2.017010241176481e-05,3.807982111132124e-05,2.2096916017484057e-07,2.2096916017484057e-07,2.2096916017484057e-07,1.6481967054599268e-05,3.1116865159581256e-05,94187.7568219384,94187.7568219384,94187.7568219384,2755715.1477696607,5151089.799622611,400.0000028422456,37675102.9964801,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710205.260709696,7827283145448060.0,0.0319518218964178,426248426465.5433,2.3460497163403305e-12,2.2096916017484057e-07,94187.7568219384,32034495.593715828,3938889039132495.0,0.0326884539829277,295847976141.09845,0.3735340483712094,0.3735340483712094,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.693862555988465e-16,-5.38372311049828e-13,0.022431147338231483
2502,1.7254862824056766e-11,5.8651242908508284e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.830359879506403e-05,146654.59145781567,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.75e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.5625e-05,6.9375e-05,3.749999999999996e-06,2633104.856478684,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,41710533.85723665,32034599.039051607,40742940.37541815,15.840817639528863,12.166093180919605,15.47334519366794,41710205.0446818,1.7254862824056766e-11,3.3333333333333337e-06,6.9375e-05,15.840692763167011,7828336915747363.0,7828336915747363.0,41710205.0446818,426248423437.0393,0.031951821905234,426248423437.0393,0.031951821905234,2.346049733009063e-12,2.346049733009063e-12,2.346049733009063e-12,4.195131059623792e-12,5.859304253577048e-12,4.0075184376422514e-05,4.0075184376422514e-05,4.0075184376422514e-05,2.017147971760531e-05,3.80848139105408e-05,2.2093941551543298e-07,2.2093941551543298e-07,2.2093941551543298e-07,1.664335341408995e-05,3.142352601280701e-05,94175.07753855422,94175.07753855422,94175.07753855422,2782412.2841363237,5201825.770074315,400.0000028420083,37670031.283068046,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.9375e-05,41710205.0446818,7828336915747363.0,0.031951821905234,426248423437.0393,2.346049733009063e-12,2.2093941551543298e-07,94175.07753855422,32034495.585686654,3939169447508956.0,0.0326884539731356,295847975883.1279,0.3735791482372222,0.3735791482372222,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,5.710786475832628e-16,-5.382408625103336e-13,0.02239243685217218
