step,time_s,K_ion_z_A_m_s,K_ion_abs_A_m_s,dMdt_native_A_m_s
338,3.379999999999989e-13,0.0321169215434022,0.0321169215434022,-0.06693673682309509
339,3.389999999999989e-13,0.0321199061306843,0.0321199061306843,-0.06694408978437139
340,3.3999999999999885e-13,0.0321228894995021,0.0321228894995021,-0.0669514404996363
341,3.4099999999999885e-13,0.0321258716496156,0.0321258716496156,-0.06695878896775298
342,3.4199999999999885e-13,0.0321288525807847,0.0321288525807847,-0.06696613518737138
343,3.429999999999989e-13,0.0321318322927697,0.0321318322927697,-0.06697347915620355
344,3.439999999999989e-13,0.0321348107853303,0.0321348107853303,-0.06698082087282842
345,3.449999999999989e-13,0.0321377880582265,0.0321377880582265,-0.06698816033613753
346,3.459999999999989e-13,0.0321407641112194,0.0321407641112194,-0.06699549754385714
347,3.469999999999988e-13,0.0321437389440683,0.0321437389440683,-0.0670028324945946
348,3.479999999999988e-13,0.0321467125565345,0.0321467125565345,-0.06701016518694303
349,3.489999999999988e-13,0.0321496849483779,0.0321496849483779,-0.06701749561906922
350,3.499999999999988e-13,0.0321526561193594,0.0321526561193594,-0.0670248237894242
351,3.509999999999988e-13,0.0321556260692395,0.0321556260692395,-0.06703214969637372
352,3.519999999999988e-13,0.032158594797779,0.032158594797779,-0.06703947333849669
353,3.529999999999988e-13,0.032161562304739,0.032161562304739,-0.06704679471383201
354,3.5399999999999885e-13,0.0321645285898798,0.0321645285898798,-0.06705411382097282
355,3.5499999999999884e-13,0.0321674936529629,0.0321674936529629,-0.06706143065854064
356,3.5599999999999884e-13,0.0321704574937491,0.0321704574937491,-0.06706874522446071
357,3.5699999999999883e-13,0.0321734201119996,0.0321734201119996,-0.06707605751745405
358,3.5799999999999883e-13,0.032176381507476,0.032176381507476,-0.0670833675360143
359,3.589999999999988e-13,0.0321793416799391,0.0321793416799391,-0.06709067527832246
360,3.599999999999988e-13,0.0321823006291505,0.0321823006291505,-0.06709798074274431
361,3.609999999999988e-13,0.0321852583548718,0.0321852583548718,-0.06710528392761717
362,3.619999999999988e-13,0.0321882148568642,0.0321882148568642,-0.06711258483169047
363,3.629999999999988e-13,0.0321911701348897,0.0321911701348897,-0.06711988345345787
364,3.6399999999999885e-13,0.0321941241887103,0.0321941241887103,-0.06712717979070248
365,3.6499999999999885e-13,0.032197077018087,0.032197077018087,-0.06713447384221638
366,3.6599999999999874e-13,0.0322000286227824,0.0322000286227824,-0.067141765606479
367,3.6699999999999874e-13,0.0322029790025582,0.0322029790025582,-0.06714905508179925
368,3.6799999999999873e-13,0.0322059281571763,0.0322059281571763,-0.06715634226668499
369,3.6899999999999873e-13,0.0322088760863992,0.0322088760863992,-0.06716362715938828
370,3.699999999999988e-13,0.032211822789989,0.032211822789989,-0.06717090975820383
371,3.7099999999999877e-13,0.0322147682677077,0.0322147682677077,-0.06717819006185266
372,3.7199999999999877e-13,0.032217712519318,0.032217712519318,-0.06718546806887105
373,3.7299999999999876e-13,0.0322206555445824,0.0322206555445824,-0.06719274377728368
374,3.7399999999999876e-13,0.0322235973432633,0.0322235973432633,-0.06720001718562685
375,3.7499999999999876e-13,0.0322265379151233,0.0322265379151233,-0.06720728829245104
376,3.759999999999987e-13,0.0322294772599255,0.0322294772599255,-0.06721455709617885
377,3.769999999999987e-13,0.0322324153774323,0.0322324153774323,-0.06722182359507656
378,3.779999999999987e-13,0.0322353522674067,0.0322353522674067,-0.06722908778765202
379,3.789999999999987e-13,0.0322382879296117,0.0322382879296117,-0.06723634967224257
380,3.799999999999987e-13,0.0322412223638102,0.0322412223638102,-0.06724360924744133
381,3.809999999999987e-13,0.0322441555697655,0.0322441555697655,-0.06725086651169931
382,3.819999999999987e-13,0.0322470875472409,0.0322470875472409,-0.06725812146332544
383,3.8299999999999867e-13,0.0322500182959998,0.0322500182959998,-0.06726537410068545
384,3.8399999999999867e-13,0.032252947815805,0.032252947815805,-0.06727262442220194
385,3.8499999999999866e-13,0.0322558761064204,0.0322558761064204,-0.06727987242659594
386,3.8599999999999866e-13,0.0322588031676096,0.0322588031676096,-0.06728711811219057
387,3.8699999999999865e-13,0.0322617289991362,0.0322617289991362,-0.06729436147723789
388,3.8799999999999865e-13,0.0322646536007638,0.0322646536007638,-0.06730160252023154
389,3.889999999999987e-13,0.0322675769722562,0.0322675769722562,-0.0673088412396936
390,3.899999999999986e-13,0.0322704991133773,0.0322704991133773,-0.06731607763396141
391,3.909999999999986e-13,0.0322734200238911,0.0322734200238911,-0.06732331170168493
392,3.919999999999986e-13,0.0322763397035619,0.0322763397035619,-0.0673305434410878
393,3.929999999999986e-13,0.0322792581521532,0.0322792581521532,-0.06733777285073472
394,3.9399999999999857e-13,0.0322821753694298,0.0322821753694298,-0.0673449999290483
395,3.9499999999999857e-13,0.0322850913551558,0.0322850913551558,-0.06735222467447954
396,3.959999999999986e-13,0.0322880061090958,0.0322880061090958,-0.06735944708547947
397,3.969999999999986e-13,0.0322909196310139,0.0322909196310139,-0.06736666716032857
398,3.979999999999986e-13,0.0322938319206748,0.0322938319206748,-0.06737388489756313
399,3.989999999999986e-13,0.0322967429778432,0.0322967429778432,-0.06738110029583311
400,3.999999999999986e-13,0.0322996528022838,0.0322996528022838,-0.06738831335360373
401,4.009999999999986e-13,0.0323025613937615,0.0323025613937615,-0.06739552406891391
402,4.019999999999986e-13,0.0323054687520409,0.0323054687520409,-0.06740273244045625
403,4.029999999999986e-13,0.0323083748768874,0.0323083748768874,-0.06740993846689491
404,4.039999999999986e-13,0.0323112797680656,0.0323112797680656,-0.06741714214639671
405,4.049999999999986e-13,0.032314183425341,0.032314183425341,-0.06742434347754056
406,4.0599999999999857e-13,0.0323170858484787,0.0323170858484787,-0.06743154245870642
407,4.069999999999986e-13,0.0323199870372438,0.0323199870372438,-0.06743873908840214
408,4.079999999999986e-13,0.0323228869914021,0.0323228869914021,-0.0674459333651356
409,4.089999999999986e-13,0.0323257857107187,0.0323257857107187,-0.06745312528725833
410,4.099999999999986e-13,0.0323286831949594,0.0323286831949594,-0.06746031485360504
411,4.109999999999986e-13,0.0323315794438899,0.0323315794438899,-0.06746750206221463
412,4.119999999999986e-13,0.0323344744572759,0.0323344744572759,-0.06747468691139602
413,4.129999999999986e-13,0.0323373682348829,0.0323373682348829,-0.0674818694001118
414,4.139999999999986e-13,0.0323402607764771,0.0323402607764771,-0.06748904952652879
415,4.1499999999999853e-13,0.0323431520818245,0.0323431520818245,-0.06749622728933957
416,4.1599999999999853e-13,0.0323460421506911,0.0323460421506911,-0.06750340268700938
417,4.1699999999999853e-13,0.0323489309828431,0.0323489309828431,-0.06751057571764818
418,4.179999999999985e-13,0.0323518185780466,0.0323518185780466,-0.06751774637983488
419,4.189999999999985e-13,0.032354704936068,0.032354704936068,-0.06752491467237576
420,4.199999999999985e-13,0.0323575900566739,0.0323575900566739,-0.06753208059355131
421,4.209999999999985e-13,0.0323604739396304,0.0323604739396304,-0.06753924414181256
422,4.219999999999985e-13,0.0323633565847045,0.0323633565847045,-0.06754640531558209
423,4.229999999999985e-13,0.0323662379916626,0.0323662379916626,-0.06755356411329672
424,4.239999999999985e-13,0.0323691181602714,0.0323691181602714,-0.06756072053381956
425,4.249999999999985e-13,0.0323719970902981,0.0323719970902981,-0.06756787457534585
426,4.2599999999999854e-13,0.0323748747815093,0.0323748747815093,-0.06757502623609923
427,4.2699999999999853e-13,0.032377751233672,0.032377751233672,-0.06758217551495704
428,4.2799999999999853e-13,0.0323806264465534,0.0323806264465534,-0.06758932241044135
429,4.2899999999999853e-13,0.0323835004199207,0.0323835004199207,-0.06759646692074739
430,4.299999999999985e-13,0.032386373153541,0.032386373153541,-0.06760360904434037
431,4.309999999999985e-13,0.0323892446471818,0.0323892446471818,-0.06761074878004081
432,4.319999999999985e-13,0.0323921149006106,0.0323921149006106,-0.06761788612621444
433,4.329999999999985e-13,0.0323949839135948,0.0323949839135948,-0.06762502108109913
434,4.339999999999985e-13,0.0323978516859018,0.0323978516859018,-0.06763215364352959
435,4.349999999999985e-13,0.0324007182172998,0.0324007182172998,-0.06763928381181472
436,4.359999999999985e-13,0.0324035835075559,0.0324035835075559,-0.06764641158433449
437,4.3699999999999844e-13,0.0324064475564385,0.0324064475564385,-0.06765353695988097
438,4.3799999999999844e-13,0.0324093103637154,0.0324093103637154,-0.0676606599368057
439,4.3899999999999843e-13,0.0324121719291545,0.0324121719291545,-0.06766778051350286
440,4.3999999999999843e-13,0.032415032252524,0.032415032252524,-0.06767489868852294
441,4.409999999999984e-13,0.0324178913335922,0.0324178913335922,-0.06768201446043065
442,4.419999999999984e-13,0.0324207491721273,0.0324207491721273,-0.06768912782784753
443,4.429999999999984e-13,0.0324236057678976,0.0324236057678976,-0.06769623878903985
444,4.4399999999999846e-13,0.0324264611206716,0.0324264611206716,-0.06770334734243022
445,4.4499999999999846e-13,0.0324293152302179,0.0324293152302179,-0.06771045348691018
446,4.459999999999984e-13,0.0324321680963052,0.0324321680963052,-0.06771755722067496
447,4.469999999999984e-13,0.0324350197187019,0.0324350197187019,-0.06772465854223242
448,4.4799999999999844e-13,0.0324378700971772,0.0324378700971772,-0.06773175745037463
449,4.4899999999999844e-13,0.0324407192314998,0.0324407192314998,-0.0677388539432684
450,4.4999999999999844e-13,0.0324435671214385,0.0324435671214385,-0.06774594801952105
451,4.5099999999999843e-13,0.0324464137667628,0.0324464137667628,-0.06775303967772572
452,4.5199999999999843e-13,0.0324492591672414,0.0324492591672414,-0.06776012891633343
453,4.529999999999984e-13,0.0324521033226438,0.0324521033226438,-0.06776721573402256
454,4.539999999999984e-13,0.0324549462327391,0.0324549462327391,-0.06777430012893149
455,4.549999999999985e-13,0.0324577878972969,0.0324577878972969,-0.0677813820998523
456,4.559999999999985e-13,0.0324606283160867,0.0324606283160867,-0.06778846164540653
457,4.569999999999985e-13,0.032463467488878,0.032463467488878,-0.06779553876374678
458,4.579999999999985e-13,0.0324663054154404,0.0324663054154404,-0.0678026134536509
459,4.589999999999984e-13,0.0324691420955438,0.0324691420955438,-0.06780968571362678
460,4.599999999999984e-13,0.0324719775289579,0.0324719775289579,-0.06781675554205435
461,4.609999999999984e-13,0.0324748117154527,0.0324748117154527,-0.06782382293773992
462,4.619999999999983e-13,0.0324776446547983,0.0324776446547983,-0.06783088789872238
463,4.629999999999983e-13,0.0324804763467644,0.0324804763467644,-0.06783795042395013
464,4.639999999999983e-13,0.0324833067911217,0.0324833067911217,-0.06784501051197367
465,4.649999999999983e-13,0.0324861359876399,0.0324861359876399,-0.067852068160974
466,4.659999999999983e-13,0.0324889639360902,0.0324889639360902,-0.0678591233697432
467,4.669999999999983e-13,0.0324917906362422,0.0324917906362422,-0.06786617613646229
468,4.679999999999984e-13,0.0324946160878668,0.0324946160878668,-0.0678732264601507
469,4.689999999999983e-13,0.0324974402907347,0.0324974402907347,-0.06788027433925947
470,4.699999999999983e-13,0.0325002632446165,0.0325002632446165,-0.06788731977198381
471,4.709999999999983e-13,0.0325030849492828,0.0325030849492828,-0.06789436275688843
472,4.719999999999984e-13,0.0325059054045048,0.0325059054045048,-0.06790140329279382
473,4.729999999999984e-13,0.0325087246100533,0.0325087246100533,-0.06790844137809415
474,4.739999999999984e-13,0.0325115425656993,0.0325115425656993,-0.06791547701135414
475,4.749999999999984e-13,0.0325143592712141,0.0325143592712141,-0.06792251019119533
476,4.759999999999984e-13,0.0325171747263688,0.0325171747263688,-0.06792954091582715
477,4.769999999999984e-13,0.0325199889309348,0.0325199889309348,-0.06793656918397062
478,4.779999999999984e-13,0.0325228018846833,0.0325228018846833,-0.06794359499430414
479,4.789999999999984e-13,0.0325256135873861,0.0325256135873861,-0.06795061834525029
480,4.799999999999984e-13,0.0325284240388146,0.0325284240388146,-0.06795763923527431
481,4.809999999999984e-13,0.0325312332387403,0.0325312332387403,-0.06796465766302617
482,4.819999999999984e-13,0.0325340411869352,0.0325340411869352,-0.06797167362715584
483,4.829999999999982e-13,0.0325368478831712,0.0325368478831712,-0.06797868712602906
484,4.839999999999982e-13,0.03253965332722,0.03253965332722,-0.06798569815805422
485,4.849999999999982e-13,0.0325424575188536,0.0325424575188536,-0.06799270672188129
486,4.859999999999982e-13,0.0325452604578442,0.0325452604578442,-0.06799971281645867
487,4.869999999999983e-13,0.032548062143964,0.032548062143964,-0.06800671644001
488,4.879999999999983e-13,0.0325508625769854,0.0325508625769854,-0.06801371759098629
489,4.889999999999983e-13,0.0325536617566806,0.0325536617566806,-0.0680207162678812
490,4.899999999999983e-13,0.0325564596828219,0.0325564596828219,-0.0680277124693589
491,4.909999999999983e-13,0.0325592563551821,0.0325592563551821,-0.06803470619426832
492,4.919999999999983e-13,0.0325620517735336,0.0325620517735336,-0.06804169744084732
493,4.929999999999982e-13,0.0325648459376495,0.0325648459376495,-0.06804868620760374
494,4.939999999999982e-13,0.0325676388473022,0.0325676388473022,-0.06805567249321598
495,4.949999999999982e-13,0.0325704305022647,0.0325704305022647,-0.0680626562963198
496,4.959999999999982e-13,0.0325732209023102,0.0325732209023102,-0.06806963761535201
497,4.969999999999982e-13,0.0325760100472114,0.0325760100472114,-0.06807661644884888
498,4.979999999999982e-13,0.0325787979367416,0.0325787979367416,-0.06808359279536091
499,4.989999999999982e-13,0.0325815845706741,0.0325815845706741,-0.06809056665359492
500,4.999999999999982e-13,0.0325843699487823,0.0325843699487823,-0.06809753802200191
501,5.009999999999982e-13,0.0325871540708395,0.0325871540708395,-0.06810450689913239
502,5.019999999999982e-13,0.0325899369366192,0.0325899369366192,-0.06811147328373579
503,5.029999999999982e-13,0.0325927185458951,0.0325927185458951,-0.06811843717400734
504,5.039999999999982e-13,0.0325954988984407,0.0325954988984407,-0.06812539856863964
505,5.049999999999983e-13,0.0325982779940299,0.0325982779940299,-0.06813235746655266
506,5.059999999999982e-13,0.0326010558324364,0.0326010558324364,-0.06813931386598426
507,5.069999999999981e-13,0.0326038324134344,0.0326038324134344,-0.06814626776537125
508,5.079999999999981e-13,0.0326066077367977,0.0326066077367977,-0.06815321916386097
509,5.089999999999981e-13,0.0326093818023008,0.0326093818023008,-0.06816016805940706
510,5.099999999999981e-13,0.0326121546097174,0.0326121546097174,-0.06816711445058843
511,5.109999999999981e-13,0.0326149261588221,0.0326149261588221,-0.06817405833658086
512,5.119999999999981e-13,0.0326176964493892,0.0326176964493892,-0.06818099971562219
513,5.129999999999981e-13,0.0326204654811935,0.0326204654811935,-0.06818793858607819
514,5.139999999999981e-13,0.032623233254009,0.032623233254009,-0.06819487494645671
515,5.149999999999981e-13,0.0326259997676108,0.0326259997676108,-0.06820180879581983
516,5.159999999999981e-13,0.0326287650217734,0.0326287650217734,-0.06820874013261857
517,5.169999999999981e-13,0.0326315290162717,0.0326315290162717,-0.06821566895517606
518,5.179999999999981e-13,0.0326342917508807,0.0326342917508807,-0.06822259526217067
519,5.189999999999981e-13,0.0326370532253752,0.0326370532253752,-0.06822951905219554
520,5.199999999999981e-13,0.0326398134395305,0.0326398134395305,-0.06823644032408538
521,5.209999999999981e-13,0.0326425723931219,0.0326425723931219,-0.06824335907614909
522,5.219999999999981e-13,0.0326453300859246,0.0326453300859246,-0.06825027530662453
523,5.229999999999981e-13,0.0326480865177136,0.0326480865177136,-0.06825718901464484
524,5.239999999999982e-13,0.0326508416882647,0.0326508416882647,-0.06826410019891682
525,5.249999999999982e-13,0.0326535955973534,0.0326535955973534,-0.06827100885757886
526,5.259999999999982e-13,0.0326563482447553,0.0326563482447553,-0.06827791498943725
527,5.269999999999982e-13,0.0326590996302463,0.0326590996302463,-0.06828481859304247
528,5.279999999999982e-13,0.0326618497536021,0.0326618497536021,-0.06829171966681713
529,5.289999999999981e-13,0.0326645986145983,0.0326645986145983,-0.06829861820958172
530,5.299999999999981e-13,0.0326673462130112,0.0326673462130112,-0.06830551422000042
531,5.309999999999981e-13,0.0326700925486169,0.0326700925486169,-0.06831240769638214
532,5.319999999999981e-13,0.0326728376211917,0.0326728376211917,-0.06831929863729158
533,5.32999999999998e-13,0.0326755814305113,0.0326755814305113,-0.06832618704179083
